MarkID,StudentID,TeacherID,Subject,ExamType,MaxMarks,MarksObtained
577,25,1,Mathematics,Unit Test 1,25,23.4
578,25,1,Mathematics,Unit Test 2,25,23.8
579,25,1,Mathematics,Half Yearly,100,88.2
580,25,1,Mathematics,Annual Exam,100,92.5
581,25,2,Science,Unit Test 1,25,25.0
582,25,2,Science,Unit Test 2,25,23.4
583,25,2,Science,Half Yearly,100,97.8
584,25,2,Science,Annual Exam,100,100.0
585,25,3,English,Unit Test 1,25,23.1
586,25,3,English,Unit Test 2,25,24.4
587,25,3,English,Half Yearly,100,92.0
588,25,3,English,Annual Exam,100,99.8
589,25,4,Social Studies,Unit Test 1,25,25.0
590,25,4,Social Studies,Unit Test 2,25,25.0
591,25,4,Social Studies,Half Yearly,100,98.2
592,25,4,Social Studies,Annual Exam,100,100.0
593,25,5,Telugu,Unit Test 1,25,24.8
594,25,5,Telugu,Unit Test 2,25,24.0
595,25,5,Telugu,Half Yearly,100,89.0
596,25,5,Telugu,Annual Exam,100,91.5
597,25,6,Computer Science,Unit Test 1,25,20.5
598,25,6,Computer Science,Unit Test 2,25,16.9
599,25,6,Computer Science,Half Yearly,100,84.1
600,25,6,Computer Science,Annual Exam,100,95.2
601,26,1,Mathematics,Unit Test 1,25,5.1
602,26,1,Mathematics,Unit Test 2,25,8.7
603,26,1,Mathematics,Half Yearly,100,39.0
604,26,1,Mathematics,Annual Exam,100,36.2
605,26,2,Science,Unit Test 1,25,10.0
606,26,2,Science,Unit Test 2,25,9.7
607,26,2,Science,Half Yearly,100,31.0
608,26,2,Science,Annual Exam,100,29.9
609,26,3,English,Unit Test 1,25,10.1
610,26,3,English,Unit Test 2,25,10.0
611,26,3,English,Half Yearly,100,43.5
612,26,3,English,Annual Exam,100,54.5
613,26,4,Social Studies,Unit Test 1,25,10.2
614,26,4,Social Studies,Unit Test 2,25,13.6
615,26,4,Social Studies,Half Yearly,100,47.4
616,26,4,Social Studies,Annual Exam,100,53.6
617,26,5,Telugu,Unit Test 1,25,9.6
618,26,5,Telugu,Unit Test 2,25,10.1
619,26,5,Telugu,Half Yearly,100,32.4
620,26,5,Telugu,Annual Exam,100,41.1
621,26,6,Computer Science,Unit Test 1,25,7.8
622,26,6,Computer Science,Unit Test 2,25,11.3
623,26,6,Computer Science,Half Yearly,100,44.2
624,26,6,Computer Science,Annual Exam,100,55.1
625,27,1,Mathematics,Unit Test 1,25,14.9
626,27,1,Mathematics,Unit Test 2,25,14.8
627,27,1,Mathematics,Half Yearly,100,68.0
628,27,1,Mathematics,Annual Exam,100,72.7
629,27,2,Science,Unit Test 1,25,17.6
630,27,2,Science,Unit Test 2,25,18.9
631,27,2,Science,Half Yearly,100,64.6
632,27,2,Science,Annual Exam,100,67.0
633,27,3,English,Unit Test 1,25,18.9
634,27,3,English,Unit Test 2,25,20.2
635,27,3,English,Half Yearly,100,91.5
636,27,3,English,Annual Exam,100,78.0
637,27,4,Social Studies,Unit Test 1,25,17.4
638,27,4,Social Studies,Unit Test 2,25,17.0
639,27,4,Social Studies,Half Yearly,100,63.4
640,27,4,Social Studies,Annual Exam,100,76.5
641,27,5,Telugu,Unit Test 1,25,14.7
642,27,5,Telugu,Unit Test 2,25,18.9
643,27,5,Telugu,Half Yearly,100,76.1
644,27,5,Telugu,Annual Exam,100,59.0
645,27,6,Computer Science,Unit Test 1,25,18.7
646,27,6,Computer Science,Unit Test 2,25,22.2
647,27,6,Computer Science,Half Yearly,100,81.6
648,27,6,Computer Science,Annual Exam,100,81.8
649,28,1,Mathematics,Unit Test 1,25,17.8
650,28,1,Mathematics,Unit Test 2,25,17.7
651,28,1,Mathematics,Half Yearly,100,61.7
652,28,1,Mathematics,Annual Exam,100,83.7
653,28,2,Science,Unit Test 1,25,17.2
654,28,2,Science,Unit Test 2,25,15.6
655,28,2,Science,Half Yearly,100,56.7
656,28,2,Science,Annual Exam,100,75.6
657,28,3,English,Unit Test 1,25,14.6
658,28,3,English,Unit Test 2,25,13.0
659,28,3,English,Half Yearly,100,57.6
660,28,3,English,Annual Exam,100,55.7
661,28,4,Social Studies,Unit Test 1,25,17.3
662,28,4,Social Studies,Unit Test 2,25,15.8
663,28,4,Social Studies,Half Yearly,100,70.3
664,28,4,Social Studies,Annual Exam,100,73.5
665,28,5,Telugu,Unit Test 1,25,9.4
666,28,5,Telugu,Unit Test 2,25,15.7
667,28,5,Telugu,Half Yearly,100,67.2
668,28,5,Telugu,Annual Exam,100,56.3
669,28,6,Computer Science,Unit Test 1,25,13.4
670,28,6,Computer Science,Unit Test 2,25,16.8
671,28,6,Computer Science,Half Yearly,100,76.2
672,28,6,Computer Science,Annual Exam,100,65.0
673,29,1,Mathematics,Unit Test 1,25,16.9
674,29,1,Mathematics,Unit Test 2,25,13.8
675,29,1,Mathematics,Half Yearly,100,45.1
676,29,1,Mathematics,Annual Exam,100,51.6
677,29,2,Science,Unit Test 1,25,17.8
678,29,2,Science,Unit Test 2,25,20.4
679,29,2,Science,Half Yearly,100,64.8
680,29,2,Science,Annual Exam,100,71.1
681,29,3,English,Unit Test 1,25,12.4
682,29,3,English,Unit Test 2,25,9.8
683,29,3,English,Half Yearly,100,64.6
684,29,3,English,Annual Exam,100,44.6
685,29,4,Social Studies,Unit Test 1,25,18.4
686,29,4,Social Studies,Unit Test 2,25,18.0
687,29,4,Social Studies,Half Yearly,100,69.4
688,29,4,Social Studies,Annual Exam,100,66.4
689,29,5,Telugu,Unit Test 1,25,13.2
690,29,5,Telugu,Unit Test 2,25,15.7
691,29,5,Telugu,Half Yearly,100,74.3
692,29,5,Telugu,Annual Exam,100,68.6
693,29,6,Computer Science,Unit Test 1,25,14.3
694,29,6,Computer Science,Unit Test 2,25,9.3
695,29,6,Computer Science,Half Yearly,100,51.5
696,29,6,Computer Science,Annual Exam,100,64.5
697,30,1,Mathematics,Unit Test 1,25,15.3
698,30,1,Mathematics,Unit Test 2,25,18.3
699,30,1,Mathematics,Half Yearly,100,55.3
700,30,1,Mathematics,Annual Exam,100,55.5
701,30,2,Science,Unit Test 1,25,17.8
702,30,2,Science,Unit Test 2,25,18.7
703,30,2,Science,Half Yearly,100,67.3
704,30,2,Science,Annual Exam,100,73.5
705,30,3,English,Unit Test 1,25,12.7
706,30,3,English,Unit Test 2,25,16.9
707,30,3,English,Half Yearly,100,83.8
708,30,3,English,Annual Exam,100,74.9
709,30,4,Social Studies,Unit Test 1,25,17.6
710,30,4,Social Studies,Unit Test 2,25,15.7
711,30,4,Social Studies,Half Yearly,100,65.5
712,30,4,Social Studies,Annual Exam,100,64.5
713,30,5,Telugu,Unit Test 1,25,16.1
714,30,5,Telugu,Unit Test 2,25,17.6
715,30,5,Telugu,Half Yearly,100,56.1
716,30,5,Telugu,Annual Exam,100,71.4
717,30,6,Computer Science,Unit Test 1,25,21.7
718,30,6,Computer Science,Unit Test 2,25,22.3
719,30,6,Computer Science,Half Yearly,100,72.6
720,30,6,Computer Science,Annual Exam,100,55.9
721,31,1,Mathematics,Unit Test 1,25,22.2
722,31,1,Mathematics,Unit Test 2,25,19.2
723,31,1,Mathematics,Half Yearly,100,97.0
724,31,1,Mathematics,Annual Exam,100,80.7
725,31,2,Science,Unit Test 1,25,25.0
726,31,2,Science,Unit Test 2,25,21.1
727,31,2,Science,Half Yearly,100,99.6
728,31,2,Science,Annual Exam,100,93.3
729,31,3,English,Unit Test 1,25,25.0
730,31,3,English,Unit Test 2,25,23.7
731,31,3,English,Half Yearly,100,84.3
732,31,3,English,Annual Exam,100,98.5
733,31,4,Social Studies,Unit Test 1,25,22.7
734,31,4,Social Studies,Unit Test 2,25,22.1
735,31,4,Social Studies,Half Yearly,100,95.7
736,31,4,Social Studies,Annual Exam,100,100.0
737,31,5,Telugu,Unit Test 1,25,23.1
738,31,5,Telugu,Unit Test 2,25,21.6
739,31,5,Telugu,Half Yearly,100,87.6
740,31,5,Telugu,Annual Exam,100,87.3
741,31,6,Computer Science,Unit Test 1,25,19.5
742,31,6,Computer Science,Unit Test 2,25,25.0
743,31,6,Computer Science,Half Yearly,100,90.1
744,31,6,Computer Science,Annual Exam,100,96.6
745,32,1,Mathematics,Unit Test 1,25,20.8
746,32,1,Mathematics,Unit Test 2,25,23.8
747,32,1,Mathematics,Half Yearly,100,80.3
748,32,1,Mathematics,Annual Exam,100,89.3
749,32,2,Science,Unit Test 1,25,23.4
750,32,2,Science,Unit Test 2,25,22.2
751,32,2,Science,Half Yearly,100,100.0
752,32,2,Science,Annual Exam,100,100.0
753,32,3,English,Unit Test 1,25,22.0
754,32,3,English,Unit Test 2,25,23.5
755,32,3,English,Half Yearly,100,93.9
756,32,3,English,Annual Exam,100,97.7
757,32,4,Social Studies,Unit Test 1,25,25.0
758,32,4,Social Studies,Unit Test 2,25,24.3
759,32,4,Social Studies,Half Yearly,100,95.2
760,32,4,Social Studies,Annual Exam,100,100.0
761,32,5,Telugu,Unit Test 1,25,23.7
762,32,5,Telugu,Unit Test 2,25,25.0
763,32,5,Telugu,Half Yearly,100,90.0
764,32,5,Telugu,Annual Exam,100,100.0
765,32,6,Computer Science,Unit Test 1,25,23.9
766,32,6,Computer Science,Unit Test 2,25,21.9
767,32,6,Computer Science,Half Yearly,100,95.0
768,32,6,Computer Science,Annual Exam,100,95.3
769,33,1,Mathematics,Unit Test 1,25,17.7
770,33,1,Mathematics,Unit Test 2,25,17.0
771,33,1,Mathematics,Half Yearly,100,81.0
772,33,1,Mathematics,Annual Exam,100,72.0
773,33,2,Science,Unit Test 1,25,23.1
774,33,2,Science,Unit Test 2,25,25.0
775,33,2,Science,Half Yearly,100,76.3
776,33,2,Science,Annual Exam,100,84.7
777,33,3,English,Unit Test 1,25,20.8
778,33,3,English,Unit Test 2,25,19.9
779,33,3,English,Half Yearly,100,80.3
780,33,3,English,Annual Exam,100,76.3
781,33,4,Social Studies,Unit Test 1,25,21.1
782,33,4,Social Studies,Unit Test 2,25,23.9
783,33,4,Social Studies,Half Yearly,100,88.1
784,33,4,Social Studies,Annual Exam,100,85.3
785,33,5,Telugu,Unit Test 1,25,21.8
786,33,5,Telugu,Unit Test 2,25,23.1
787,33,5,Telugu,Half Yearly,100,79.1
788,33,5,Telugu,Annual Exam,100,99.1
789,33,6,Computer Science,Unit Test 1,25,22.9
790,33,6,Computer Science,Unit Test 2,25,22.8
791,33,6,Computer Science,Half Yearly,100,95.0
792,33,6,Computer Science,Annual Exam,100,88.6
793,34,1,Mathematics,Unit Test 1,25,20.6
794,34,1,Mathematics,Unit Test 2,25,20.4
795,34,1,Mathematics,Half Yearly,100,85.4
796,34,1,Mathematics,Annual Exam,100,75.3
797,34,2,Science,Unit Test 1,25,12.3
798,34,2,Science,Unit Test 2,25,17.4
799,34,2,Science,Half Yearly,100,72.9
800,34,2,Science,Annual Exam,100,68.2
801,34,3,English,Unit Test 1,25,18.1
802,34,3,English,Unit Test 2,25,22.7
803,34,3,English,Half Yearly,100,82.9
804,34,3,English,Annual Exam,100,61.0
805,34,4,Social Studies,Unit Test 1,25,14.8
806,34,4,Social Studies,Unit Test 2,25,21.5
807,34,4,Social Studies,Half Yearly,100,88.4
808,34,4,Social Studies,Annual Exam,100,76.5
809,34,5,Telugu,Unit Test 1,25,16.6
810,34,5,Telugu,Unit Test 2,25,15.4
811,34,5,Telugu,Half Yearly,100,70.5
812,34,5,Telugu,Annual Exam,100,88.4
813,34,6,Computer Science,Unit Test 1,25,18.6
814,34,6,Computer Science,Unit Test 2,25,21.1
815,34,6,Computer Science,Half Yearly,100,81.6
816,34,6,Computer Science,Annual Exam,100,97.0
817,35,1,Mathematics,Unit Test 1,25,12.6
818,35,1,Mathematics,Unit Test 2,25,18.0
819,35,1,Mathematics,Half Yearly,100,55.5
820,35,1,Mathematics,Annual Exam,100,53.0
821,35,2,Science,Unit Test 1,25,14.1
822,35,2,Science,Unit Test 2,25,15.1
823,35,2,Science,Half Yearly,100,60.5
824,35,2,Science,Annual Exam,100,55.1
825,35,3,English,Unit Test 1,25,13.4
826,35,3,English,Unit Test 2,25,13.4
827,35,3,English,Half Yearly,100,62.9
828,35,3,English,Annual Exam,100,56.4
829,35,4,Social Studies,Unit Test 1,25,17.0
830,35,4,Social Studies,Unit Test 2,25,13.6
831,35,4,Social Studies,Half Yearly,100,61.8
832,35,4,Social Studies,Annual Exam,100,57.5
833,35,5,Telugu,Unit Test 1,25,18.1
834,35,5,Telugu,Unit Test 2,25,18.4
835,35,5,Telugu,Half Yearly,100,51.9
836,35,5,Telugu,Annual Exam,100,73.3
837,35,6,Computer Science,Unit Test 1,25,13.4
838,35,6,Computer Science,Unit Test 2,25,6.3
839,35,6,Computer Science,Half Yearly,100,43.0
840,35,6,Computer Science,Annual Exam,100,54.5
841,36,1,Mathematics,Unit Test 1,25,9.2
842,36,1,Mathematics,Unit Test 2,25,11.5
843,36,1,Mathematics,Half Yearly,100,50.5
844,36,1,Mathematics,Annual Exam,100,30.8
845,36,2,Science,Unit Test 1,25,11.3
846,36,2,Science,Unit Test 2,25,12.4
847,36,2,Science,Half Yearly,100,58.2
848,36,2,Science,Annual Exam,100,62.1
849,36,3,English,Unit Test 1,25,16.0
850,36,3,English,Unit Test 2,25,17.0
851,36,3,English,Half Yearly,100,57.1
852,36,3,English,Annual Exam,100,70.2
853,36,4,Social Studies,Unit Test 1,25,12.2
854,36,4,Social Studies,Unit Test 2,25,13.6
855,36,4,Social Studies,Half Yearly,100,53.5
856,36,4,Social Studies,Annual Exam,100,59.9
857,36,5,Telugu,Unit Test 1,25,16.1
858,36,5,Telugu,Unit Test 2,25,13.1
859,36,5,Telugu,Half Yearly,100,78.7
860,36,5,Telugu,Annual Exam,100,69.5
861,36,6,Computer Science,Unit Test 1,25,17.1
862,36,6,Computer Science,Unit Test 2,25,13.4
863,36,6,Computer Science,Half Yearly,100,58.2
864,36,6,Computer Science,Annual Exam,100,54.3
865,37,1,Mathematics,Unit Test 1,25,17.3
866,37,1,Mathematics,Unit Test 2,25,13.6
867,37,1,Mathematics,Half Yearly,100,64.7
868,37,1,Mathematics,Annual Exam,100,70.5
869,37,2,Science,Unit Test 1,25,10.2
870,37,2,Science,Unit Test 2,25,16.8
871,37,2,Science,Half Yearly,100,37.8
872,37,2,Science,Annual Exam,100,40.9
873,37,3,English,Unit Test 1,25,17.1
874,37,3,English,Unit Test 2,25,11.7
875,37,3,English,Half Yearly,100,74.3
876,37,3,English,Annual Exam,100,74.0
877,37,4,Social Studies,Unit Test 1,25,20.8
878,37,4,Social Studies,Unit Test 2,25,19.2
879,37,4,Social Studies,Half Yearly,100,70.8
880,37,4,Social Studies,Annual Exam,100,72.3
881,37,5,Telugu,Unit Test 1,25,21.1
882,37,5,Telugu,Unit Test 2,25,18.3
883,37,5,Telugu,Half Yearly,100,69.4
884,37,5,Telugu,Annual Exam,100,78.1
885,37,6,Computer Science,Unit Test 1,25,21.8
886,37,6,Computer Science,Unit Test 2,25,20.6
887,37,6,Computer Science,Half Yearly,100,65.7
888,37,6,Computer Science,Annual Exam,100,68.6
889,38,1,Mathematics,Unit Test 1,25,15.5
890,38,1,Mathematics,Unit Test 2,25,17.5
891,38,1,Mathematics,Half Yearly,100,67.3
892,38,1,Mathematics,Annual Exam,100,66.7
893,38,2,Science,Unit Test 1,25,17.9
894,38,2,Science,Unit Test 2,25,17.5
895,38,2,Science,Half Yearly,100,73.8
896,38,2,Science,Annual Exam,100,83.6
897,38,3,English,Unit Test 1,25,18.5
898,38,3,English,Unit Test 2,25,20.6
899,38,3,English,Half Yearly,100,77.8
900,38,3,English,Annual Exam,100,79.6
901,38,4,Social Studies,Unit Test 1,25,17.4
902,38,4,Social Studies,Unit Test 2,25,19.8
903,38,4,Social Studies,Half Yearly,100,85.8
904,38,4,Social Studies,Annual Exam,100,70.6
905,38,5,Telugu,Unit Test 1,25,19.1
906,38,5,Telugu,Unit Test 2,25,18.5
907,38,5,Telugu,Half Yearly,100,77.2
908,38,5,Telugu,Annual Exam,100,81.6
909,38,6,Computer Science,Unit Test 1,25,16.6
910,38,6,Computer Science,Unit Test 2,25,17.7
911,38,6,Computer Science,Half Yearly,100,58.7
912,38,6,Computer Science,Annual Exam,100,51.6
913,39,1,Mathematics,Unit Test 1,25,17.8
914,39,1,Mathematics,Unit Test 2,25,16.9
915,39,1,Mathematics,Half Yearly,100,77.1
916,39,1,Mathematics,Annual Exam,100,73.1
917,39,2,Science,Unit Test 1,25,19.4
918,39,2,Science,Unit Test 2,25,18.6
919,39,2,Science,Half Yearly,100,72.6
920,39,2,Science,Annual Exam,100,84.6
921,39,3,English,Unit Test 1,25,19.2
922,39,3,English,Unit Test 2,25,19.9
923,39,3,English,Half Yearly,100,81.8
924,39,3,English,Annual Exam,100,76.3
925,39,4,Social Studies,Unit Test 1,25,20.4
926,39,4,Social Studies,Unit Test 2,25,16.5
927,39,4,Social Studies,Half Yearly,100,70.3
928,39,4,Social Studies,Annual Exam,100,72.3
929,39,5,Telugu,Unit Test 1,25,16.8
930,39,5,Telugu,Unit Test 2,25,18.8
931,39,5,Telugu,Half Yearly,100,75.9
932,39,5,Telugu,Annual Exam,100,79.8
933,39,6,Computer Science,Unit Test 1,25,14.6
934,39,6,Computer Science,Unit Test 2,25,15.6
935,39,6,Computer Science,Half Yearly,100,65.1
936,39,6,Computer Science,Annual Exam,100,67.1
937,40,1,Mathematics,Unit Test 1,25,25.0
938,40,1,Mathematics,Unit Test 2,25,21.6
939,40,1,Mathematics,Half Yearly,100,88.8
940,40,1,Mathematics,Annual Exam,100,91.1
941,40,2,Science,Unit Test 1,25,24.0
942,40,2,Science,Unit Test 2,25,25.0
943,40,2,Science,Half Yearly,100,82.2
944,40,2,Science,Annual Exam,100,85.8
945,40,3,English,Unit Test 1,25,20.4
946,40,3,English,Unit Test 2,25,17.9
947,40,3,English,Half Yearly,100,77.5
948,40,3,English,Annual Exam,100,99.8
949,40,4,Social Studies,Unit Test 1,25,24.7
950,40,4,Social Studies,Unit Test 2,25,25.0
951,40,4,Social Studies,Half Yearly,100,81.1
952,40,4,Social Studies,Annual Exam,100,100.0
953,40,5,Telugu,Unit Test 1,25,25.0
954,40,5,Telugu,Unit Test 2,25,22.5
955,40,5,Telugu,Half Yearly,100,92.0
956,40,5,Telugu,Annual Exam,100,86.0
957,40,6,Computer Science,Unit Test 1,25,22.5
958,40,6,Computer Science,Unit Test 2,25,22.4
959,40,6,Computer Science,Half Yearly,100,77.0
960,40,6,Computer Science,Annual Exam,100,75.5
961,41,1,Mathematics,Unit Test 1,25,16.6
962,41,1,Mathematics,Unit Test 2,25,20.9
963,41,1,Mathematics,Half Yearly,100,89.3
964,41,1,Mathematics,Annual Exam,100,72.4
965,41,2,Science,Unit Test 1,25,15.9
966,41,2,Science,Unit Test 2,25,20.2
967,41,2,Science,Half Yearly,100,76.4
968,41,2,Science,Annual Exam,100,85.0
969,41,3,English,Unit Test 1,25,19.1
970,41,3,English,Unit Test 2,25,21.2
971,41,3,English,Half Yearly,100,90.9
972,41,3,English,Annual Exam,100,80.6
973,41,4,Social Studies,Unit Test 1,25,20.8
974,41,4,Social Studies,Unit Test 2,25,20.3
975,41,4,Social Studies,Half Yearly,100,83.4
976,41,4,Social Studies,Annual Exam,100,86.0
977,41,5,Telugu,Unit Test 1,25,17.3
978,41,5,Telugu,Unit Test 2,25,18.9
979,41,5,Telugu,Half Yearly,100,66.8
980,41,5,Telugu,Annual Exam,100,70.0
981,41,6,Computer Science,Unit Test 1,25,18.6
982,41,6,Computer Science,Unit Test 2,25,19.5
983,41,6,Computer Science,Half Yearly,100,73.3
984,41,6,Computer Science,Annual Exam,100,73.5
985,42,1,Mathematics,Unit Test 1,25,22.1
986,42,1,Mathematics,Unit Test 2,25,22.1
987,42,1,Mathematics,Half Yearly,100,91.0
988,42,1,Mathematics,Annual Exam,100,90.9
989,42,2,Science,Unit Test 1,25,23.4
990,42,2,Science,Unit Test 2,25,22.1
991,42,2,Science,Half Yearly,100,100.0
992,42,2,Science,Annual Exam,100,97.2
993,42,3,English,Unit Test 1,25,18.3
994,42,3,English,Unit Test 2,25,20.2
995,42,3,English,Half Yearly,100,78.8
996,42,3,English,Annual Exam,100,84.6
997,42,4,Social Studies,Unit Test 1,25,25.0
998,42,4,Social Studies,Unit Test 2,25,21.7
999,42,4,Social Studies,Half Yearly,100,81.8
1000,42,4,Social Studies,Annual Exam,100,76.6
1001,42,5,Telugu,Unit Test 1,25,20.2
1002,42,5,Telugu,Unit Test 2,25,20.7
1003,42,5,Telugu,Half Yearly,100,75.8
1004,42,5,Telugu,Annual Exam,100,95.5
1005,42,6,Computer Science,Unit Test 1,25,22.0
1006,42,6,Computer Science,Unit Test 2,25,20.0
1007,42,6,Computer Science,Half Yearly,100,100.0
1008,42,6,Computer Science,Annual Exam,100,79.7
1009,43,1,Mathematics,Unit Test 1,25,18.0
1010,43,1,Mathematics,Unit Test 2,25,15.5
1011,43,1,Mathematics,Half Yearly,100,55.4
1012,43,1,Mathematics,Annual Exam,100,63.7
1013,43,2,Science,Unit Test 1,25,14.4
1014,43,2,Science,Unit Test 2,25,20.2
1015,43,2,Science,Half Yearly,100,85.7
1016,43,2,Science,Annual Exam,100,62.8
1017,43,3,English,Unit Test 1,25,17.5
1018,43,3,English,Unit Test 2,25,17.7
1019,43,3,English,Half Yearly,100,66.1
1020,43,3,English,Annual Exam,100,68.1
1021,43,4,Social Studies,Unit Test 1,25,18.7
1022,43,4,Social Studies,Unit Test 2,25,14.6
1023,43,4,Social Studies,Half Yearly,100,78.7
1024,43,4,Social Studies,Annual Exam,100,76.7
1025,43,5,Telugu,Unit Test 1,25,15.7
1026,43,5,Telugu,Unit Test 2,25,17.0
1027,43,5,Telugu,Half Yearly,100,59.0
1028,43,5,Telugu,Annual Exam,100,59.6
1029,43,6,Computer Science,Unit Test 1,25,20.0
1030,43,6,Computer Science,Unit Test 2,25,14.9
1031,43,6,Computer Science,Half Yearly,100,69.4
1032,43,6,Computer Science,Annual Exam,100,67.1
1033,44,1,Mathematics,Unit Test 1,25,16.3
1034,44,1,Mathematics,Unit Test 2,25,18.7
1035,44,1,Mathematics,Half Yearly,100,61.9
1036,44,1,Mathematics,Annual Exam,100,82.2
1037,44,2,Science,Unit Test 1,25,15.6
1038,44,2,Science,Unit Test 2,25,14.2
1039,44,2,Science,Half Yearly,100,57.0
1040,44,2,Science,Annual Exam,100,57.1
1041,44,3,English,Unit Test 1,25,10.3
1042,44,3,English,Unit Test 2,25,17.6
1043,44,3,English,Half Yearly,100,65.0
1044,44,3,English,Annual Exam,100,52.7
1045,44,4,Social Studies,Unit Test 1,25,15.5
1046,44,4,Social Studies,Unit Test 2,25,17.7
1047,44,4,Social Studies,Half Yearly,100,61.4
1048,44,4,Social Studies,Annual Exam,100,60.4
1049,44,5,Telugu,Unit Test 1,25,9.1
1050,44,5,Telugu,Unit Test 2,25,15.6
1051,44,5,Telugu,Half Yearly,100,48.6
1052,44,5,Telugu,Annual Exam,100,34.7
1053,44,6,Computer Science,Unit Test 1,25,18.5
1054,44,6,Computer Science,Unit Test 2,25,21.2
1055,44,6,Computer Science,Half Yearly,100,76.5
1056,44,6,Computer Science,Annual Exam,100,68.2
1057,45,1,Mathematics,Unit Test 1,25,12.7
1058,45,1,Mathematics,Unit Test 2,25,10.8
1059,45,1,Mathematics,Half Yearly,100,44.5
1060,45,1,Mathematics,Annual Exam,100,59.2
1061,45,2,Science,Unit Test 1,25,13.1
1062,45,2,Science,Unit Test 2,25,11.4
1063,45,2,Science,Half Yearly,100,56.7
1064,45,2,Science,Annual Exam,100,38.4
1065,45,3,English,Unit Test 1,25,18.8
1066,45,3,English,Unit Test 2,25,17.3
1067,45,3,English,Half Yearly,100,51.8
1068,45,3,English,Annual Exam,100,70.7
1069,45,4,Social Studies,Unit Test 1,25,9.7
1070,45,4,Social Studies,Unit Test 2,25,10.8
1071,45,4,Social Studies,Half Yearly,100,38.5
1072,45,4,Social Studies,Annual Exam,100,50.0
1073,45,5,Telugu,Unit Test 1,25,16.5
1074,45,5,Telugu,Unit Test 2,25,13.3
1075,45,5,Telugu,Half Yearly,100,66.3
1076,45,5,Telugu,Annual Exam,100,46.4
1077,45,6,Computer Science,Unit Test 1,25,14.9
1078,45,6,Computer Science,Unit Test 2,25,12.3
1079,45,6,Computer Science,Half Yearly,100,49.8
1080,45,6,Computer Science,Annual Exam,100,52.4
1081,46,1,Mathematics,Unit Test 1,25,17.5
1082,46,1,Mathematics,Unit Test 2,25,14.1
1083,46,1,Mathematics,Half Yearly,100,65.0
1084,46,1,Mathematics,Annual Exam,100,71.5
1085,46,2,Science,Unit Test 1,25,14.5
1086,46,2,Science,Unit Test 2,25,17.1
1087,46,2,Science,Half Yearly,100,55.5
1088,46,2,Science,Annual Exam,100,79.9
1089,46,3,English,Unit Test 1,25,17.7
1090,46,3,English,Unit Test 2,25,13.4
1091,46,3,English,Half Yearly,100,59.9
1092,46,3,English,Annual Exam,100,61.1
1093,46,4,Social Studies,Unit Test 1,25,15.2
1094,46,4,Social Studies,Unit Test 2,25,17.8
1095,46,4,Social Studies,Half Yearly,100,54.1
1096,46,4,Social Studies,Annual Exam,100,73.9
1097,46,5,Telugu,Unit Test 1,25,12.2
1098,46,5,Telugu,Unit Test 2,25,12.9
1099,46,5,Telugu,Half Yearly,100,50.3
1100,46,5,Telugu,Annual Exam,100,44.4
1101,46,6,Computer Science,Unit Test 1,25,14.7
1102,46,6,Computer Science,Unit Test 2,25,12.1
1103,46,6,Computer Science,Half Yearly,100,53.3
1104,46,6,Computer Science,Annual Exam,100,54.8
1105,47,1,Mathematics,Unit Test 1,25,22.0
1106,47,1,Mathematics,Unit Test 2,25,19.7
1107,47,1,Mathematics,Half Yearly,100,77.2
1108,47,1,Mathematics,Annual Exam,100,67.2
1109,47,2,Science,Unit Test 1,25,13.4
1110,47,2,Science,Unit Test 2,25,16.1
1111,47,2,Science,Half Yearly,100,64.8
